filepath,expected_duration,actual_duration
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hall_neutral.wav,1.9780863439010403,1.946125
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hash_angry.wav,2.053780617678381,2.048
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hash_fear.wav,1.5822888506594577,1.536
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hash_happy.wav,1.9775129024330305,1.76
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hash_neutral.wav,2.020070451380356,1.988125
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hash_ps.wav,2.3734332759891865,2.08
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hash_sad.wav,2.1948062587040225,2.112
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hate_disgust.wav,2.4161137052510853,2.352125
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hate_fear.wav,1.8417711149340543,1.696
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hate_happy.wav,1.922298681084624,1.76
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hate_neutral.wav,2.1701482755795856,2.1381875
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hate_sad.wav,2.076595396084214,2.016
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_have_angry.wav,2.445523060539035,2.176
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_have_disgust.wav,2.615835176538052,2.496
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_have_happy.wav,2.0115507495699188,1.696
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_have_neutral.wav,2.108011796510199,2.016
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_have_ps.wav,1.822192184811993,1.76
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_have_sad.wav,2.200172032440403,2.08
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_haze_disgust.wav,2.472556729745228,2.24
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_haze_fear.wav,2.061440157286803,1.888
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_haze_happy.wav,2.111534365527976,1.76
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_haze_neutral.wav,2.294666994347505,2.272
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_haze_ps.wav,1.918776112066847,1.8868125
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_haze_sad.wav,2.293274350782338,2.24
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hire_disgust.wav,2.3484885721307447,2.304
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hire_fear.wav,1.6773572540345705,1.6
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hire_happy.wav,1.844392561644958,1.6204375
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hire_neutral.wav,2.04534283607766,1.981375
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hire_sad.wav,2.244081264848038,2.176
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hit_angry.wav,2.1169410993692144,2.08
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hit_disgust.wav,2.454902924551487,2.432
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hit_fear.wav,1.5782747603833869,1.568
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hit_happy.wav,1.8452527238469727,1.6
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hit_neutral.wav,2.0851150978946507,2.048
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hit_sad.wav,2.382116818219054,2.176
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hole_angry.wav,2.0004505611534364,1.984
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hole_fear.wav,1.8467272876218563,1.76
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hole_happy.wav,1.8370607028754,1.6770625
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hole_neutral.wav,2.104775948226428,2.0728125
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hole_sad.wav,2.264520357172114,2.2325625
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_home_disgust.wav,2.282624723519292,2.250625
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_home_happy.wav,1.769394609650201,1.568
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_home_ps.wav,2.13529122634554,2.0713125
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_home_sad.wav,2.102359302039813,2.070375
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hurl_disgust.wav,2.273490620135988,2.272
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hurl_fear.wav,1.3824854591627755,1.344
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hurl_happy.wav,1.8294830834766933,1.632
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hurl_ps.wav,2.1626935364954534,1.90675
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hush_disgust.wav,2.387277791431146,2.3233125
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hush_happy.wav,1.9717375276480709,1.728
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hush_neutral.wav,2.249406078479561,2.208
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hush_ps.wav,1.8094126320963384,1.7774375
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jail_disgust.wav,2.363275169984435,2.2033125
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jail_happy.wav,1.8582780371917755,1.6663125
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_jail_neutral.wav,2.1244777586630623,2.0925
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jail_ps.wav,2.3861718685999835,2.3541875
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_jail_sad.wav,2.252805767182764,2.2208125
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_jar_angry.wav,2.006594576882117,1.952
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jar_disgust.wav,2.514090276071107,2.464
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_jar_fear.wav,1.516834603096584,1.344
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jar_happy.wav,1.8385352666502823,1.6465625
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jar_ps.wav,2.281600720897845,2.025625
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_jar_sad.wav,2.050135168346031,2.016
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_join_angry.wav,2.145121651511428,2.08
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_join_disgust.wav,2.8441058409109528,2.784
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_join_fear.wav,1.9256983697878267,1.792
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_join_neutral.wav,2.1095273203899403,2.0775625
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_join_ps.wav,1.8896534775129024,1.8256875
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_judge_angry.wav,2.343737199967232,2.336
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_judge_disgust.wav,2.6893585647579257,2.624
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_judge_fear.wav,2.0396903416072747,1.888
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_judge_happy.wav,2.157327762759073,1.888
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_judge_neutral.wav,2.089661669533874,2.016
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_judge_ps.wav,2.0511591709674777,2.016
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_judge_sad.wav,2.3735151961989023,2.336
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_jug_angry.wav,2.078684361431965,1.984
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jug_disgust.wav,2.587941345129844,2.464
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_jug_fear.wav,1.6655607438355042,1.664
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jug_happy.wav,1.8127304005898253,1.536
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_jug_neutral.wav,2.000245760629148,1.96825
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jug_ps.wav,1.8981322192184813,1.76
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_jug_sad.wav,2.4311051036290654,2.144
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_juice_angry.wav,2.2075038912099614,2.016
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_juice_disgust.wav,2.6909150487425246,2.592
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_juice_fear.wav,1.816621610551323,1.664
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_juice_happy.wav,1.9618251822724664,1.504
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_juice_neutral.wav,2.2969607602195463,2.265
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_juice_ps.wav,2.029900876546244,1.952
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_juice_sad.wav,2.3808880150733187,2.304
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keen_disgust.wav,2.4805439501925126,2.432
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_keen_fear.wav,1.5375194560498076,1.536
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_keen_happy.wav,1.825755713934628,1.7938125
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_keen_neutral.wav,2.0029900876546245,1.939
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keen_ps.wav,2.3227656262800034,2.24
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_keep_angry.wav,2.2215122470713524,2.1895625
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keep_disgust.wav,2.548578684361432,2.484625
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_keep_happy.wav,1.9680511182108624,1.568
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_keep_sad.wav,2.690218726959941,2.24
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_keg_angry.wav,2.25845826165315,2.24
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keg_disgust.wav,2.6446710903579915,2.464
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_keg_fear.wav,1.8513557794707955,1.76
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_keg_happy.wav,1.874211517981486,1.536
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keg_ps.wav,1.7809453592201197,1.664
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_keg_sad.wav,2.20369460145818,2.048
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_kick_angry.wav,2.119030064716965,2.08
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kick_disgust.wav,2.7507987220447285,2.432
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_kick_fear.wav,1.9269271729335624,1.728
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_kick_happy.wav,1.9096829687884,1.472
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_kick_neutral.wav,2.0322356025231425,1.952
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kick_ps.wav,1.972106168591792,1.952
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kick_sad.wav,2.4169738674531005,2.144
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kill_disgust.wav,2.5210534938969444,2.4890625
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_kill_fear.wav,1.734127959367576,1.632
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_kill_happy.wav,1.9924633407061525,1.8005
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_kill_neutral.wav,2.000942082411731,1.969
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kill_sad.wav,2.165110182682068,2.112
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_king_disgust.wav,2.4997542393708527,2.464
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_king_fear.wav,1.4915622183992792,1.472
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_king_happy.wav,1.826984517080364,1.795
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_king_neutral.wav,2.1560579995084788,2.1240625
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_king_ps.wav,2.3217006635536985,2.176
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_kite_angry.wav,1.9968051118210863,1.984
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kite_disgust.wav,2.540591463914148,2.496
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_kite_fear.wav,1.7060293274350782,1.568
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_kite_happy.wav,1.7749651839108709,1.568
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_kite_neutral.wav,2.0292045547636604,2.016
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kite_ps.wav,2.277832391250921,2.016
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kite_sad.wav,2.269107888916196,2.08
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_knock_angry.wav,2.0079462603424263,1.952
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_knock_disgust.wav,2.3709756696977142,2.048
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_knock_fear.wav,1.6280822478905546,1.344
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_knock_happy.wav,1.8797001720324404,1.504
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_knock_ps.wav,2.308306709265176,1.952
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_knock_sad.wav,2.107192594413042,1.92
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_late_disgust.wav,2.541984107479315,2.432
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_late_fear.wav,1.7912673056443025,1.664
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_late_happy.wav,1.8259195543540592,1.664
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_late_neutral.wav,2.081715409191448,2.08
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_late_ps.wav,1.9270500532481365,1.8950625
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_late_sad.wav,2.266199721471287,2.112
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_laud_disgust.wav,2.506021135414106,2.368
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_laud_fear.wav,1.5135577947079544,1.408
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_laud_happy.wav,1.810395674612927,1.5864375
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_laud_neutral.wav,2.032358482837716,1.968375
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_laud_ps.wav,2.333046612599328,2.2370625
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_laud_sad.wav,2.192676333251413,2.144
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lean_angry.wav,2.256819857458835,2.176
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lean_disgust.wav,2.6630212173343164,2.528
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_lean_fear.wav,1.875440321127222,1.728
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lean_happy.wav,1.9668632751699844,1.774875
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lean_neutral.wav,2.1113295650036865,2.079375
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lean_ps.wav,1.8519292209388056,1.8199375
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lean_sad.wav,2.3100270336692064,2.208
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_learn_disgust.wav,2.4454001802244614,2.432
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_learn_happy.wav,2.081264848038011,2.0173125
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_learn_neutral.wav,2.117350700417793,2.085375
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_learn_ps.wav,1.701441795690997,1.5415
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_learn_sad.wav,2.1943556975505856,2.162375
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lease_angry.wav,2.269722290489064,2.24
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lease_disgust.wav,2.768042926189891,2.592
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_lease_fear.wav,1.7955271565495208,1.76
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lease_happy.wav,2.0216678954698124,1.568
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lease_neutral.wav,2.1556483984599,2.1236875
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lease_ps.wav,1.9200868354222984,1.824
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lease_sad.wav,2.323420987957729,2.272
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lid_angry.wav,2.123986237404768,2.112
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lid_disgust.wav,2.4644056688785123,2.4
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_lid_fear.wav,1.726959941017449,1.664
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lid_happy.wav,1.75845826165315,1.5665
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lid_neutral.wav,2.0487015646760054,2.01675
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lid_sad.wav,2.3205128205128207,1.984
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_life_angry.wav,2.040509543704432,1.888
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_life_disgust.wav,2.6368886704349963,2.208
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_life_fear.wav,1.6729745228147783,1.408
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_life_happy.wav,2.0040140902760712,1.504
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_life_neutral.wav,2.1684689112804127,1.952
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_life_ps.wav,1.9644056688785123,1.728
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_life_sad.wav,2.515851560579995,2.048
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_limb_angry.wav,1.888260833947735,1.792
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_limb_disgust.wav,2.230482510035226,2.176
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_limb_fear.wav,1.4283607766035882,1.408
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_limb_happy.wav,1.822929466699435,1.6309375
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_limb_neutral.wav,1.9549438846563447,1.923
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_limb_ps.wav,2.214467109035799,2.144
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_limb_sad.wav,2.2775047104120585,2.112
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_live_angry.wav,2.00692225772098,1.888
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_live_disgust.wav,2.487220447284345,2.208
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_live_fear.wav,1.8766281641681,1.76
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_live_happy.wav,2.0465306791185385,1.696
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_live_neutral.wav,2.1093634799705088,2.048
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_live_ps.wav,1.7363398050299008,1.664
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_live_sad.wav,2.207708691734251,1.984
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_loaf_angry.wav,2.164045219955763,1.856
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_loaf_disgust.wav,2.434832473171132,1.984
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_loaf_fear.wav,1.874211517981486,1.664
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_loaf_happy.wav,1.9866470058163348,1.76
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_loaf_neutral.wav,2.2445318260014746,1.984
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_loaf_ps.wav,1.839968870320308,1.76
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_loaf_sad.wav,2.2420332596051447,2.08
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_long_angry.wav,2.1585975260096664,2.144
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_long_disgust.wav,2.5396493815024166,2.5076875
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_long_happy.wav,2.025190464487589,1.83325
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_long_neutral.wav,2.19120176947653,2.09525
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lore_angry.wav,2.2145490292455148,2.144
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_lore_fear.wav,1.9756287376095685,1.92
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lore_happy.wav,2.0222003768329646,1.76625
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lore_ps.wav,1.7648480380109772,1.728
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lore_sad.wav,2.114688293602032,2.048
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lose_angry.wav,2.3562709920537395,2.304
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lose_disgust.wav,2.826574916031785,2.794625
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_lose_fear.wav,1.9277873351355777,1.696
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lose_happy.wav,2.195748341115753,1.76
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lose_neutral.wav,2.0825755713934626,2.050625
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lose_ps.wav,1.968952240517736,1.792
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lose_sad.wav,2.36798558204309,2.304
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lot_angry.wav,1.992217580077005,1.888
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lot_disgust.wav,2.4839436388957155,2.368
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_lot_fear.wav,1.4690751208323094,1.437125
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lot_happy.wav,1.8707299090685672,1.376
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lot_neutral.wav,2.018145326452036,1.984
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lot_ps.wav,2.2445318260014746,2.208
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lot_sad.wav,2.03497992954862,2.016
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_love_angry.wav,1.9859097239288928,1.664
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_love_disgust.wav,2.601130498894077,2.432
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_love_fear.wav,1.494388465634472,1.44
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_love_happy.wav,1.7885639387236831,1.408
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_love_neutral.wav,1.9749324158269843,1.92
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_love_ps.wav,2.3604489227492422,1.952
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_luck_angry.wav,2.0381748177275334,2.016
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_luck_disgust.wav,2.487875808962071,2.24
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_luck_fear.wav,1.80380109773081,1.664
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_luck_happy.wav,1.8738838371426232,1.6
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_luck_neutral.wav,2.094658802326534,1.984
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_luck_ps.wav,1.9544523633980504,1.824
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_luck_sad.wav,2.2795117555500943,2.08
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_make_angry.wav,2.172278201032195,2.08
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_make_disgust.wav,2.608749078397641,2.496
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_make_fear.wav,1.899729663307938,1.76
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_make_happy.wav,1.9774309822233145,1.632
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_make_neutral.wav,2.110428442696813,2.016
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_make_ps.wav,1.8730646350454656,1.856
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_make_sad.wav,2.4114032931924307,2.272
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_match_disgust.wav,2.796100598017531,2.688
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_match_fear.wav,1.9392152043909232,1.888
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_match_happy.wav,2.0741787498976,1.792
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_match_neutral.wav,2.3112558368149423,2.304
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_match_sad.wav,2.2569427377734086,2.176
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_merge_disgust.wav,2.7140165478823626,2.592
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_merge_fear.wav,1.8846153846153848,1.824
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_merge_happy.wav,2.0044236913246496,1.76
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_merge_neutral.wav,2.254075530433358,2.222125
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_merge_sad.wav,2.403170312115999,2.368
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mess_disgust.wav,2.6247235192922096,2.496
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mess_fear.wav,1.8061767838125664,1.728
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mess_happy.wav,2.2355206029327435,1.632
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mess_neutral.wav,2.2019742770541493,2.112
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mess_ps.wav,1.904931596624888,1.824
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mess_sad.wav,2.468665519783731,2.272
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_met_angry.wav,1.8473826492995824,1.824
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_met_disgust.wav,2.4964364708773656,2.4
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_met_fear.wav,1.4245105267469484,1.408
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_met_happy.wav,1.814778405832719,1.6
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_met_ps.wav,2.15257639059556,2.048
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_met_sad.wav,2.1944376177603013,2.1625
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mill_angry.wav,2.089129188170722,2.048
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mill_disgust.wav,2.3996477430982224,2.272
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mill_happy.wav,1.7723027770951094,1.6123125
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mill_ps.wav,1.68120750389121,1.664
