row_index,source,dataset,filename,filepath,speaker,raw_label,emotion,augmentation,n_samples,real_frames
9693,augmented,tess,OAF_sell_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sell_happy.wav,OAF,happy,Happy,pitch_noise,31818,199
9694,augmented,tess,OAF_sell_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sell_neutral.wav,OAF,neutral,Neutral,pitch_noise,35870,225
9695,augmented,tess,OAF_sell_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sell_ps.wav,OAF,ps,Surprise,pitch_noise,30412,191
9696,augmented,tess,OAF_sell_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sell_sad.wav,OAF,sad,Sad,pitch_noise,44265,277
9697,augmented,tess,OAF_shack_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shack_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9698,augmented,tess,OAF_shack_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shack_disgust.wav,OAF,disgust,Disgust,pitch_noise,36864,231
9699,augmented,tess,OAF_shack_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shack_fear.wav,OAF,fear,Fear,pitch_noise,25600,161
9700,augmented,tess,OAF_shack_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shack_happy.wav,OAF,happy,Happy,pitch_noise,30720,193
9701,augmented,tess,OAF_shack_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shack_neutral.wav,OAF,neutral,Neutral,pitch_noise,31826,199
9702,augmented,tess,OAF_shack_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shack_ps.wav,OAF,ps,Surprise,pitch_noise,28672,180
9703,augmented,tess,OAF_shack_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shack_sad.wav,OAF,sad,Sad,pitch_noise,39785,249
9704,augmented,tess,OAF_shall_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shall_angry.wav,OAF,angry,Angry,pitch_noise,25088,157
9705,augmented,tess,OAF_shall_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shall_disgust.wav,OAF,disgust,Disgust,pitch_noise,36384,228
9706,augmented,tess,OAF_shall_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shall_fear.wav,OAF,fear,Fear,pitch_noise,27648,173
9707,augmented,tess,OAF_shall_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shall_happy.wav,OAF,happy,Happy,pitch_noise,32595,204
9708,augmented,tess,OAF_shall_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shall_neutral.wav,OAF,neutral,Neutral,pitch_noise,31092,195
9709,augmented,tess,OAF_shall_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shall_ps.wav,OAF,ps,Surprise,pitch_noise,34554,216
9710,augmented,tess,OAF_shall_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shall_sad.wav,OAF,sad,Sad,pitch_noise,39098,245
9711,augmented,tess,OAF_shawl_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shawl_angry.wav,OAF,angry,Angry,pitch_noise,24439,153
9712,augmented,tess,OAF_shawl_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shawl_disgust.wav,OAF,disgust,Disgust,pitch_noise,37326,234
9713,augmented,tess,OAF_shawl_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shawl_fear.wav,OAF,fear,Fear,pitch_noise,25635,161
9714,augmented,tess,OAF_shawl_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shawl_happy.wav,OAF,happy,Happy,pitch_noise,31070,195
9715,augmented,tess,OAF_shawl_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shawl_neutral.wav,OAF,neutral,Neutral,pitch_noise,31660,198
9716,augmented,tess,OAF_shawl_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shawl_ps.wav,OAF,ps,Surprise,pitch_noise,31744,199
9717,augmented,tess,OAF_shawl_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shawl_sad.wav,OAF,sad,Sad,pitch_noise,41637,261
9718,augmented,tess,OAF_sheep_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sheep_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9719,augmented,tess,OAF_sheep_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sheep_disgust.wav,OAF,disgust,Disgust,pitch_noise,34797,218
9720,augmented,tess,OAF_sheep_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sheep_fear.wav,OAF,fear,Fear,pitch_noise,27297,171
9721,augmented,tess,OAF_sheep_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sheep_happy.wav,OAF,happy,Happy,pitch_noise,31889,200
9722,augmented,tess,OAF_sheep_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sheep_neutral.wav,OAF,neutral,Neutral,pitch_noise,29403,184
9723,augmented,tess,OAF_sheep_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sheep_ps.wav,OAF,ps,Surprise,pitch_noise,33150,208
9724,augmented,tess,OAF_sheep_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sheep_sad.wav,OAF,sad,Sad,pitch_noise,42751,268
9725,augmented,tess,OAF_shirt_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shirt_angry.wav,OAF,angry,Angry,pitch_noise,24064,151
9726,augmented,tess,OAF_shirt_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shirt_disgust.wav,OAF,disgust,Disgust,pitch_noise,39795,249
9727,augmented,tess,OAF_shirt_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shirt_fear.wav,OAF,fear,Fear,pitch_noise,20751,130
9728,augmented,tess,OAF_shirt_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shirt_happy.wav,OAF,happy,Happy,pitch_noise,28943,181
9729,augmented,tess,OAF_shirt_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shirt_neutral.wav,OAF,neutral,Neutral,pitch_noise,32390,203
9730,augmented,tess,OAF_shirt_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shirt_ps.wav,OAF,ps,Surprise,pitch_noise,30720,193
9731,augmented,tess,OAF_shirt_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shirt_sad.wav,OAF,sad,Sad,pitch_noise,37174,233
9732,augmented,tess,OAF_should_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_should_angry.wav,OAF,angry,Angry,pitch_noise,24058,151
9733,augmented,tess,OAF_should_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_should_disgust.wav,OAF,disgust,Disgust,pitch_noise,36770,230
9734,augmented,tess,OAF_should_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_should_fear.wav,OAF,fear,Fear,pitch_noise,22781,143
9735,augmented,tess,OAF_should_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_should_happy.wav,OAF,happy,Happy,pitch_noise,31616,198
9736,augmented,tess,OAF_should_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_should_neutral.wav,OAF,neutral,Neutral,pitch_noise,32857,206
9737,augmented,tess,OAF_should_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_should_ps.wav,OAF,ps,Surprise,pitch_noise,31232,196
9738,augmented,tess,OAF_should_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_should_sad.wav,OAF,sad,Sad,pitch_noise,42174,264
9739,augmented,tess,OAF_shout_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shout_angry.wav,OAF,angry,Angry,pitch_noise,22016,138
9740,augmented,tess,OAF_shout_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shout_disgust.wav,OAF,disgust,Disgust,pitch_noise,39743,249
9741,augmented,tess,OAF_shout_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shout_fear.wav,OAF,fear,Fear,pitch_noise,25600,161
9742,augmented,tess,OAF_shout_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shout_happy.wav,OAF,happy,Happy,pitch_noise,32256,202
9743,augmented,tess,OAF_shout_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shout_neutral.wav,OAF,neutral,Neutral,pitch_noise,32617,204
9744,augmented,tess,OAF_shout_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shout_ps.wav,OAF,ps,Surprise,pitch_noise,33280,209
9745,augmented,tess,OAF_shout_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shout_sad.wav,OAF,sad,Sad,pitch_noise,41957,263
9746,augmented,tess,OAF_size_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_size_angry.wav,OAF,angry,Angry,pitch_noise,24576,154
9747,augmented,tess,OAF_size_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_size_disgust.wav,OAF,disgust,Disgust,pitch_noise,39424,247
9748,augmented,tess,OAF_size_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_size_fear.wav,OAF,fear,Fear,pitch_noise,28237,177
9749,augmented,tess,OAF_size_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_size_happy.wav,OAF,happy,Happy,pitch_noise,34304,215
9750,augmented,tess,OAF_size_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_size_neutral.wav,OAF,neutral,Neutral,pitch_noise,35819,224
9751,augmented,tess,OAF_size_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_size_ps.wav,OAF,ps,Surprise,pitch_noise,37408,234
9752,augmented,tess,OAF_size_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_size_sad.wav,OAF,sad,Sad,pitch_noise,38912,244
9753,augmented,tess,OAF_soap_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_soap_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9754,augmented,tess,OAF_soap_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_soap_disgust.wav,OAF,disgust,Disgust,pitch_noise,38119,239
9755,augmented,tess,OAF_soap_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_soap_fear.wav,OAF,fear,Fear,pitch_noise,25088,157
9756,augmented,tess,OAF_soap_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_soap_happy.wav,OAF,happy,Happy,pitch_noise,30362,190
9757,augmented,tess,OAF_soap_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_soap_neutral.wav,OAF,neutral,Neutral,pitch_noise,33889,212
9758,augmented,tess,OAF_soap_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_soap_ps.wav,OAF,ps,Surprise,pitch_noise,30904,194
9759,augmented,tess,OAF_soap_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_soap_sad.wav,OAF,sad,Sad,pitch_noise,43511,272
9760,augmented,tess,OAF_soup_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_soup_angry.wav,OAF,angry,Angry,pitch_noise,22016,138
9761,augmented,tess,OAF_soup_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_soup_disgust.wav,OAF,disgust,Disgust,pitch_noise,37408,234
9762,augmented,tess,OAF_soup_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_soup_fear.wav,OAF,fear,Fear,pitch_noise,28148,176
9763,augmented,tess,OAF_soup_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_soup_happy.wav,OAF,happy,Happy,pitch_noise,33415,209
9764,augmented,tess,OAF_soup_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_soup_neutral.wav,OAF,neutral,Neutral,pitch_noise,32011,201
9765,augmented,tess,OAF_soup_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_soup_ps.wav,OAF,ps,Surprise,pitch_noise,35368,222
9766,augmented,tess,OAF_soup_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_soup_sad.wav,OAF,sad,Sad,pitch_noise,41818,262
9767,augmented,tess,OAF_sour_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sour_angry.wav,OAF,angry,Angry,pitch_noise,25600,161
9768,augmented,tess,OAF_sour_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sour_disgust.wav,OAF,disgust,Disgust,pitch_noise,35164,220
9769,augmented,tess,OAF_sour_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sour_fear.wav,OAF,fear,Fear,pitch_noise,24064,151
9770,augmented,tess,OAF_sour_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sour_happy.wav,OAF,happy,Happy,pitch_noise,32917,206
9771,augmented,tess,OAF_sour_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sour_neutral.wav,OAF,neutral,Neutral,pitch_noise,33602,211
9772,augmented,tess,OAF_sour_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sour_ps.wav,OAF,ps,Surprise,pitch_noise,33792,212
9773,augmented,tess,OAF_sour_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sour_sad.wav,OAF,sad,Sad,pitch_noise,43284,271
9774,augmented,tess,OAF_south_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_south_angry.wav,OAF,angry,Angry,pitch_noise,23552,148
9775,augmented,tess,OAF_south_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_south_disgust.wav,OAF,disgust,Disgust,pitch_noise,43032,269
9776,augmented,tess,OAF_south_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_south_fear.wav,OAF,fear,Fear,pitch_noise,26112,164
9777,augmented,tess,OAF_south_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_south_happy.wav,OAF,happy,Happy,pitch_noise,32256,202
9778,augmented,tess,OAF_south_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_south_neutral.wav,OAF,neutral,Neutral,pitch_noise,36464,228
9779,augmented,tess,OAF_south_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_south_ps.wav,OAF,ps,Surprise,pitch_noise,34830,218
9780,augmented,tess,OAF_south_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_south_sad.wav,OAF,sad,Sad,pitch_noise,43535,273
9781,augmented,tess,OAF_sub_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sub_angry.wav,OAF,angry,Angry,pitch_noise,21487,135
9782,augmented,tess,OAF_sub_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sub_disgust.wav,OAF,disgust,Disgust,pitch_noise,37952,238
9783,augmented,tess,OAF_sub_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sub_fear.wav,OAF,fear,Fear,pitch_noise,25199,158
9784,augmented,tess,OAF_sub_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sub_happy.wav,OAF,happy,Happy,pitch_noise,30481,191
9785,augmented,tess,OAF_sub_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sub_neutral.wav,OAF,neutral,Neutral,pitch_noise,32312,202
9786,augmented,tess,OAF_sub_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sub_ps.wav,OAF,ps,Surprise,pitch_noise,29244,183
9787,augmented,tess,OAF_sub_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sub_sad.wav,OAF,sad,Sad,pitch_noise,40160,252
9788,augmented,tess,OAF_such_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_such_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9789,augmented,tess,OAF_such_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_such_disgust.wav,OAF,disgust,Disgust,pitch_noise,37957,238
9790,augmented,tess,OAF_such_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_such_fear.wav,OAF,fear,Fear,pitch_noise,22980,144
9791,augmented,tess,OAF_such_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_such_happy.wav,OAF,happy,Happy,pitch_noise,32322,203
9792,augmented,tess,OAF_such_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_such_neutral.wav,OAF,neutral,Neutral,pitch_noise,32108,201
9793,augmented,tess,OAF_such_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_such_ps.wav,OAF,ps,Surprise,pitch_noise,36085,226
9794,augmented,tess,OAF_such_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_such_sad.wav,OAF,sad,Sad,pitch_noise,41247,258
9795,augmented,tess,OAF_sure_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sure_angry.wav,OAF,angry,Angry,pitch_noise,22333,140
9796,augmented,tess,OAF_sure_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sure_disgust.wav,OAF,disgust,Disgust,pitch_noise,36329,228
9797,augmented,tess,OAF_sure_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sure_fear.wav,OAF,fear,Fear,pitch_noise,24135,151
9798,augmented,tess,OAF_sure_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sure_happy.wav,OAF,happy,Happy,pitch_noise,30016,188
9799,augmented,tess,OAF_sure_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sure_neutral.wav,OAF,neutral,Neutral,pitch_noise,30860,193
9800,augmented,tess,OAF_sure_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sure_ps.wav,OAF,ps,Surprise,pitch_noise,30884,194
9801,augmented,tess,OAF_sure_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sure_sad.wav,OAF,sad,Sad,pitch_noise,36937,231
9802,augmented,tess,OAF_take_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_take_angry.wav,OAF,angry,Angry,pitch_noise,19968,125
9803,augmented,tess,OAF_take_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_take_disgust.wav,OAF,disgust,Disgust,pitch_noise,36864,231
9804,augmented,tess,OAF_take_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_take_fear.wav,OAF,fear,Fear,pitch_noise,24576,154
9805,augmented,tess,OAF_take_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_take_happy.wav,OAF,happy,Happy,pitch_noise,31712,199
9806,augmented,tess,OAF_take_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_take_neutral.wav,OAF,neutral,Neutral,pitch_noise,33792,212
9807,augmented,tess,OAF_take_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_take_ps.wav,OAF,ps,Surprise,pitch_noise,32256,202
9808,augmented,tess,OAF_take_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_take_sad.wav,OAF,sad,Sad,pitch_noise,39424,247
9809,augmented,tess,OAF_talk_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_talk_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9810,augmented,tess,OAF_talk_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_talk_disgust.wav,OAF,disgust,Disgust,pitch_noise,34523,216
9811,augmented,tess,OAF_talk_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_talk_fear.wav,OAF,fear,Fear,pitch_noise,25600,161
9812,augmented,tess,OAF_talk_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_talk_happy.wav,OAF,happy,Happy,pitch_noise,35087,220
9813,augmented,tess,OAF_talk_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_talk_neutral.wav,OAF,neutral,Neutral,pitch_noise,31487,197
9814,augmented,tess,OAF_talk_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_talk_ps.wav,OAF,ps,Surprise,pitch_noise,31744,199
9815,augmented,tess,OAF_talk_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_talk_sad.wav,OAF,sad,Sad,pitch_noise,41472,260
9816,augmented,tess,OAF_tape_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tape_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9817,augmented,tess,OAF_tape_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tape_disgust.wav,OAF,disgust,Disgust,pitch_noise,37275,233
9818,augmented,tess,OAF_tape_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tape_fear.wav,OAF,fear,Fear,pitch_noise,24127,151
9819,augmented,tess,OAF_tape_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tape_happy.wav,OAF,happy,Happy,pitch_noise,29222,183
9820,augmented,tess,OAF_tape_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tape_neutral.wav,OAF,neutral,Neutral,pitch_noise,27997,175
9821,augmented,tess,OAF_tape_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tape_ps.wav,OAF,ps,Surprise,pitch_noise,34304,215
9822,augmented,tess,OAF_tape_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tape_sad.wav,OAF,sad,Sad,pitch_noise,42811,268
9823,augmented,tess,OAF_team_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_team_angry.wav,OAF,angry,Angry,pitch_noise,25088,157
9824,augmented,tess,OAF_team_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_team_disgust.wav,OAF,disgust,Disgust,pitch_noise,38696,242
9825,augmented,tess,OAF_team_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_team_fear.wav,OAF,fear,Fear,pitch_noise,26360,165
9826,augmented,tess,OAF_team_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_team_happy.wav,OAF,happy,Happy,pitch_noise,33282,209
9827,augmented,tess,OAF_team_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_team_neutral.wav,OAF,neutral,Neutral,pitch_noise,34457,216
9828,augmented,tess,OAF_team_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_team_ps.wav,OAF,ps,Surprise,pitch_noise,32612,204
9829,augmented,tess,OAF_team_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_team_sad.wav,OAF,sad,Sad,pitch_noise,42641,267
9830,augmented,tess,OAF_tell_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tell_angry.wav,OAF,angry,Angry,pitch_noise,24064,151
9831,augmented,tess,OAF_tell_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tell_disgust.wav,OAF,disgust,Disgust,pitch_noise,33280,209
9832,augmented,tess,OAF_tell_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tell_fear.wav,OAF,fear,Fear,pitch_noise,27136,170
9833,augmented,tess,OAF_tell_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tell_happy.wav,OAF,happy,Happy,pitch_noise,32450,203
9834,augmented,tess,OAF_tell_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tell_neutral.wav,OAF,neutral,Neutral,pitch_noise,30666,192
9835,augmented,tess,OAF_tell_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tell_ps.wav,OAF,ps,Surprise,pitch_noise,34994,219
9836,augmented,tess,OAF_tell_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tell_sad.wav,OAF,sad,Sad,pitch_noise,37340,234
9837,augmented,tess,OAF_thin_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thin_angry.wav,OAF,angry,Angry,pitch_noise,23552,148
9838,augmented,tess,OAF_thin_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thin_disgust.wav,OAF,disgust,Disgust,pitch_noise,34841,218
9839,augmented,tess,OAF_thin_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thin_fear.wav,OAF,fear,Fear,pitch_noise,25752,161
9840,augmented,tess,OAF_thin_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thin_happy.wav,OAF,happy,Happy,pitch_noise,33390,209
9841,augmented,tess,OAF_thin_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_thin_neutral.wav,OAF,neutral,Neutral,pitch_noise,30898,194
9842,augmented,tess,OAF_thin_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thin_ps.wav,OAF,ps,Surprise,pitch_noise,33735,211
9843,augmented,tess,OAF_thin_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_thin_sad.wav,OAF,sad,Sad,pitch_noise,38054,238
9844,augmented,tess,OAF_third_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_third_angry.wav,OAF,angry,Angry,pitch_noise,22048,138
9845,augmented,tess,OAF_third_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_third_disgust.wav,OAF,disgust,Disgust,pitch_noise,36377,228
9846,augmented,tess,OAF_third_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_third_fear.wav,OAF,fear,Fear,pitch_noise,25710,161
9847,augmented,tess,OAF_third_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_third_happy.wav,OAF,happy,Happy,pitch_noise,32768,205
9848,augmented,tess,OAF_third_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_third_neutral.wav,OAF,neutral,Neutral,pitch_noise,30716,192
9849,augmented,tess,OAF_third_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_third_ps.wav,OAF,ps,Surprise,pitch_noise,31446,197
9850,augmented,tess,OAF_third_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_third_sad.wav,OAF,sad,Sad,pitch_noise,39881,250
9851,augmented,tess,OAF_thought_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thought_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9852,augmented,tess,OAF_thought_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thought_disgust.wav,OAF,disgust,Disgust,pitch_noise,34665,217
9853,augmented,tess,OAF_thought_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thought_fear.wav,OAF,fear,Fear,pitch_noise,25391,159
